"UNITID","LOCALE","LONGITUD","LATITUDE","EFFYALEV","EFFYLEV","LSTUDY","EFYTOTLT","EFYTOTLM","EFYTOTLW","EFYAIANT","EFYAIANM","EFYAIANW","EFYASIAT","EFYASIAM","EFYASIAW","EFYBKAAT","EFYBKAAM","EFYBKAAW","EFYHISPT","EFYHISPM","EFYHISPW","EFYNHPIT","EFYNHPIM","EFYNHPIW","EFYWHITT","EFYWHITM","EFYWHITW","EFY2MORT","EFY2MORM","EFY2MORW","EFYUNKNT","EFYUNKNM","EFYUNKNW","EFYNRALT","EFYNRALM","EFYNRALW","EFYGUUN","EFYGUAN","EFYGUTOT","EFYGUKN","EFFYDLEV","EFYDETOT","EFYDEEXC","EFYDESOM","EFYDENON","TUITION1","FEE1","HRCHG1","TUITION2","FEE2","HRCHG2","TUITION3","FEE3","HRCHG3","TUITION5","FEE5","HRCHG5","TUITION6","FEE6","HRCHG6","TUITION7","FEE7","HRCHG7","ISPROF1","ISPFEE1","OSPROF1","OSPFEE1","ISPROF2","ISPFEE2","OSPROF2","OSPFEE2","ISPROF3","ISPFEE3","OSPROF3","OSPFEE3","ISPROF4","ISPFEE4","OSPROF4","OSPFEE4","ISPROF5","ISPFEE5","OSPROF5","OSPFEE5","ISPROF6","ISPFEE6","OSPROF6","OSPFEE6","ISPROF7","ISPFEE7","OSPROF7","OSPFEE7","ISPROF8","ISPFEE8","OSPROF8","OSPFEE8","ISPROF9","ISPFEE9","OSPROF9","OSPFEE9","CHG1AT0","CHG1AF0","CHG1AY0","CHG1AT1","CHG1AF1","CHG1AY1","CHG1AT2","CHG1AF2","CHG1AY2","CHG1AT3","CHG1AF3","CHG1AY3","CHG1TGTD","CHG1FGTD","CHG2AT0","CHG2AF0","CHG2AY0","CHG2AT1","CHG2AF1","CHG2AY1","CHG2AT2","CHG2AF2","CHG2AY2","CHG2AT3","CHG2AF3","CHG2AY3","CHG2TGTD","CHG2FGTD","CHG3AT0","CHG3AF0","CHG3AY0","CHG3AT1","CHG3AF1","CHG3AY1","CHG3AT2","CHG3AF2","CHG3AY2","CHG3AT3","CHG3AF3","CHG3AY3","CHG3TGTD","CHG3FGTD","CHG4AY0","CHG4AY1","CHG4AY2","CHG4AY3","CHG5AY0","CHG5AY1","CHG5AY2","CHG5AY3","CHG6AY0","CHG6AY1","CHG6AY2","CHG6AY3","CHG7AY0","CHG7AY1","CHG7AY2","CHG7AY3","CHG8AY0","CHG8AY1","CHG8AY2","CHG8AY3","CHG9AY0","CHG9AY1","CHG9AY2","CHG9AY3"
101569,12,-86.888844,33.450814,2,2,1,4531,1427,3104,7,2,5,18,8,10,3691,1031,2660,175,77,98,2,2,0,461,248,213,153,47,106,5,3,2,19,9,10,0,0,0,4531,17,13593,5406,5244,2943,"3810","1170","127","3810","1170","127","7620","1170","254",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","3990","870","4860","3690","1170","4860","3750","1170","4920","3810","1170","4980",".",".","3990","870","4860","3690","1170","4860","3750","1170","4920","3810","1170","4980",".",".","7980","870","8850","7380","1170","8550","7500","1170","8670","7620","1170","8790",".",".","2300","2300","2300","2300","4760","4760","4760","4760","3000","3000","3000","3000","7560","7560","7560","7560","5807","5807","5807","5807","5807","5807","5807","5807"
101587,43,-88.186329,32.588132,2,2,1,3336,948,2388,29,6,23,4,1,3,1239,359,880,95,27,68,0,0,0,1548,438,1110,70,23,47,266,60,206,85,34,51,0,0,0,3336,29,21202,17075,2714,1413,"9100","1890","325","9100","1890","325","18200","1890","650","6678","190","371","6678","190","371","13356","190","742",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","9100","1890","10990","9100","1890","10990","9100","1890","10990","9100","1890","10990",".",".","9100","1890","10990","9100","1890","10990","9100","1890","10990","9100","1890","10990",".",".","18200","1890","20090","18200","1890","20090","18200","1890","20090","18200","1890","20090",".",".","1250","1216","1216","1206","7510","7594","7820","8166","3505","3505","3600","3600","7200","7200","7200","7200","3505","3505","3600","3600","3505","3505","3600","3600"
101602,41,-86.452262,31.322947,2,2,1,2687,1149,1538,11,7,4,22,12,10,426,145,281,80,46,34,2,2,0,1651,732,919,100,44,56,392,159,233,3,2,1,0,0,0,2687,17,8061,2475,3378,2208,"3810","1170","127","3810","1170","127","7620","1170","254",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","3990","870","4860","3690","930","4620","3750","1170","4920","3810","1170","4980",".",".","3990","870","4860","3690","930","4620","3750","1170","4920","3810","1170","4980",".",".","7980","870","8850","7380","930","8310","7500","1170","8670","7620","1170","8790",".",".","1192","1192","1192","1192","5550","5550","5550","5550","3625","3625","3625","3625","9450","9450","9450","9450","3625","3625","3625","3625","3625","3625","3625","3625"
101648,43,-87.322041,32.623734,2,2,1,338,244,94,2,0,2,7,4,3,77,60,17,26,14,12,2,2,0,202,149,53,15,13,2,6,1,5,1,1,0,0,0,0,338,6,1014,0,534,480,"6000","3538","200","6000","3538","200","12000","3538","400",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","6000","3418","9418","6000","3218","9218","6000","3538","9538","6000","3538","9538",".",".","6000","3418","9418","6000","3218","9218","6000","3538","9538","6000","3538","9538",".",".","12000","3418","15418","12000","3218","15218","12000","3538","15538","12000","3538","15538",".",".","1800","1800","1800","1800","4950","4950","4950","4950","2400","2400","2170","2455",".",".",".",".",".",".",".",".",".",".",".","."
101675,21,-86.908751,33.482442,2,2,1,1720,765,955,0,0,0,0,0,0,1638,706,932,13,3,10,0,0,0,52,42,10,15,12,3,2,2,0,0,0,0,0,0,0,1720,17,5160,843,609,3708,"11164","1550","470","11164","1550","470","11164","1550","470",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","11164","1550","12714","11164","1300","12464","11164","1550","12714","11164","1550","12714",".",".","11164","1550","12714","11164","1300","12464","11164","1550","12714","11164","1550","12714",".",".","11164","1550","12714","11164","1300","12464","11164","1550","12714","11164","1550","12714",".",".","250","250","250","250","7348","7348","7348","7348","2832","2832","2832","2832","10845","10845","10845","10845","2992","2992","2992","2992","2992","2992","2992","2992"
101693,41,-88.128934,30.793247,2,2,1,1662,641,1021,30,8,22,17,7,10,208,73,135,22,12,10,4,1,3,815,282,533,81,28,53,438,201,237,47,29,18,0,0,0,1662,29,5468,270,939,4259,"24580","1540","880","24580","1540","880","24580","1540","880","13500","880","572","13500","880","572","13500","880","572",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","22700","1610","24310","23160","1695","24855","23860","2020","25880","24580","1540","26120",".",".","22700","1610","24310","23160","1695","24855","23860","2020","25880","24580","1540","26120",".",".","22700","1610","24310","23160","1695","24855","23860","2020","25880","24580","1540","26120",".",".","1800","1800","1800","1800","9886","10088","10676","10676","4750","4750","4750","4750","9000","9000","9000","9000","4800","4800","4800","4800","4800","4800","4800","4800"
101709,31,-86.865099,33.10625,2,2,1,2385,870,1515,7,5,2,12,1,11,413,142,271,164,53,111,3,1,2,1572,555,1017,81,36,45,57,26,31,76,51,25,0,0,0,2385,29,8255,702,5377,2176,"12090","1620","403","12090","1620","403","25110","1620","837","10512","1404","438","10512","1404","438","25128","1404","1047",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","12090","1620","13710","12090","1620","13710","12090","1620","13710","12090","1620","13710",".",".","12090","1620","13710","12090","1620","13710","12090","1620","13710","12090","1620","13710",".",".","25110","1620","26730","25110","1620","26730","25110","1620","26730","25110","1620","26730",".",".","1020","1020","1020","1020","9810","9936","10135","10768","3180","3180","3180","3640","9810","9810","10135","10342","5984","3180","3180","3640","6085","3380","3440","3640"
101736,13,-87.678089,34.739788,2,2,1,5472,2388,3084,41,20,21,38,13,25,488,191,297,584,269,315,4,2,2,4018,1760,2258,249,113,136,38,16,22,12,4,8,0,0,0,5472,17,16416,2961,4737,8718,"3810","1261","127","3810","1261","127","7620","1261","254",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","3990","841","4831","3690","1141","4831","3750","1261","5011","3810","1261","5071",".",".","3990","841","4831","3690","1141","4831","3750","1261","5011","3810","1261","5071",".",".","7980","841","8821","7380","1141","8521","7500","1261","8761","7620","1261","8881",".",".","1600","1600","1600","1600",".",".",".",".",".",".",".",".","5625","5500","5500","9336","2460","4370","4370","4370","2310","3060","3060","2897"
101879,13,-87.680407,34.80731,2,2,1,8606,3200,5406,50,22,28,171,65,106,916,352,564,508,192,316,10,3,7,6019,2152,3867,377,128,249,136,65,71,419,221,198,3,0,3,8603,29,32924,9994,11497,11433,"10200","1790","340","10200","1790","340","20400","1790","680","8910","1080","495","8910","1080","495","17820","1080","990",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","9600","1020","10620","9600","1020","10620","10200","1020","11220","10200","1790","11990",".",".","9600","1020","10620","9600","1020","10620","10200","1020","11220","10200","1790","11990",".",".","19200","1020","20220","19200","1020","20220","20400","1020","21420","20400","1790","22190",".",".","1500","1500","1500","1500","7966","7966","7730","7900","2800","2800","2800","3400","7966","7966","7730","7900","2800","2800","2800","3700","2800","2800","2800","3700"
101897,42,-85.911664,34.545471,2,2,1,3581,1231,2350,55,19,36,19,10,9,66,22,44,569,177,392,3,2,1,2568,894,1674,252,91,161,32,10,22,17,6,11,0,0,0,3581,17,10743,3684,5175,1884,"3810","1170","127","3810","1170","127","7620","1170","254",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","3990","870","4860","3690","1170","4860","3750","1170","4920","3810","1170","4980",".",".","3990","870","4860","3690","1170","4860","3750","1170","4920","3810","1170","4980",".",".","7980","870","8850","7380","1170","8550","7500","1170","8670","7620","1170","8790",".",".","2400","2400","2400","2400",".",".",".",".",".",".",".",".","3500","8500","8500","9500","1000","1000","3300","4240","2000","2400","3300","4240"
101912,12,-86.652705,34.756344,2,2,1,1601,679,922,3,2,1,1,0,1,1143,483,660,150,73,77,0,0,0,14,2,12,34,9,25,28,12,16,228,98,130,0,0,0,1601,29,4901,404,2115,2382,"20722","1116","805","20722","1116","805","20722","1116","805","13680","836","570","13680","836","570","13680","836","570",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","18974","1016","19990","18974","1016","19990","18974","1066","20040","20722","1116","21838",".",".","18974","1016","19990","18974","1016","19990","18974","1066","20040","20722","1116","21838",".",".","18974","1016","19990","18974","1016","19990","18974","1066","20040","20722","1116","21838",".",".","1200","1200","1200","1200","9374","9374","9384","9384","6800","8000","8000","8000","10820","12840","12840","12840","7752","7170","8370","8470","6800","6800","8000","8000"
101994,43,-86.964797,31.460265,2,2,1,637,247,390,5,2,3,3,2,1,413,126,287,3,2,1,0,0,0,190,104,86,22,11,11,0,0,0,1,0,1,0,0,0,637,17,1911,105,909,897,"4600","1500","127","4600","1500","127","9200","1500","254",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","3990","930","4920","5535","1800","7335","3750","1200","4950","4600","1500","6100",".",".","3990","930","4920","5535","1800","7335","3750","1200","4950","4600","1500","6100",".",".","7980","930","8910","11070","1800","12870","7500","1200","8700","9200","1500","10700",".",".","1125","1125","1125","1400",".",".",".",".",".",".",".",".","5000","5000","5000","6200","1500","1500","1500","1800","1500","1500","1500","1800"
102030,12,-88.056982,30.693972,2,2,1,4222,1558,2664,32,15,17,75,32,43,2481,787,1694,124,52,72,6,2,4,1248,584,664,187,60,127,23,9,14,46,17,29,8,0,8,4214,17,12666,1737,4038,6891,"3810","1470","127","3810","1470","127","7620","1470","254",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","3990","870","4860","3690","1170","4860","3750","1170","4920","3810","1470","5280",".",".","3990","870","4860","3690","1170","4860","3750","1170","4920","3810","1470","5280",".",".","7980","870","8850","7380","1170","8550","7500","1170","8670","7620","1470","9090",".",".","2000","2000","2000","2000",".",".",".",".",".",".",".",".","4000","6150","6150","10600","2700","3000","3000","3000","2700","2700","2700","2700"
102049,21,-86.791799,33.464128,2,2,1,3772,1252,2520,3,1,2,54,6,48,217,121,96,153,46,107,6,2,4,3187,1024,2163,82,22,60,35,15,20,35,15,20,0,0,0,3772,29,15858,739,7694,7425,"37144","1000","1243","37144","1000","1243","37144","1000","1243","21904","700","942","21904","700","942","21904","700","942",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","35772","1800","35772","1800",".",".",".",".",".",".",".",".","44536","700","44536","700","33248","950","34198","34410","950","35360","35750","975","36725","37144","1000","38144",".",".","33248","950","34198","34410","950","35360","35750","975","36725","37144","1000","38144",".",".","33248","950","34198","34410","950","35360","35750","975","36725","37144","1000","38144",".",".","1000","1000","1000","1200","11260","11260","11264","12160","4856","4894","4945","5952","11250","11250","13950","20139","5452","5490","5525","6687","5302","5340","5475","6540"
102058,32,-87.032392,32.420387,2,2,1,40,20,20,0,0,0,0,0,0,40,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,18,164,0,156,8,"4800","0","200","4800","0","200","4800","0","200","4800","0","200","4800","0","200","4800","0","200",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","4800","0","4800","4800","0","4800","4800","0","4800","4800","0","4800",".",".","4800","0","4800","4800","0","4800","4800","0","4800","4800","0","4800",".",".","4800","0","4800","4800","0","4800","4800","0","4800","4800","0","4800",".",".","800","800","800","800",".",".",".","3600",".",".",".","2400","6000","6000","6000","6000","6000","6000","6000","2400","2500","2500","2500","2500"
102067,12,-87.56148,33.120531,2,2,1,7099,2890,4209,11,6,5,59,31,28,2474,739,1735,343,146,197,9,5,4,3893,1821,2072,244,105,139,5,0,5,61,37,24,0,0,0,7099,17,21297,9519,7452,4326,"3810","1257","127","3810","1257","127","7620","1257","254",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","3990","570","4560","3690","897","4587","3750","1230","4980","3810","1257","5067",".",".","3990","570","4560","3690","897","4587","3750","1230","4980","3810","1257","5067",".",".","7980","570","8550","7380","897","8277","7500","1230","8730","7620","1257","8877",".",".","2000","2000","3000","4500",".",".",".",".",".",".",".",".","9000","9000","9000","12000","4050","4050","4050","4050","3320","3320","3320","3200"
102076,32,-86.169897,34.201495,2,2,1,6445,2604,3841,17,9,8,79,35,44,461,147,314,684,233,451,2,0,2,4971,2082,2889,205,88,117,12,5,7,14,5,9,0,0,0,6445,17,19335,15039,3306,990,"3810","1408","127","3810","1408","127","7620","1408","254",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","4256","1088","5344","3936","1408","5344","4000","1408","5408","4064","1408","5472",".",".","4256","1088","5344","3936","1408","5344","4000","1408","5408","4064","1408","5472",".",".","8512","1088","9600","7872","1408","9280","8000","1408","9408","8128","1408","9536",".",".","2735","2735","2250","720","4675","4675","4675","4700","3939","3939","3939","3024","7575","7575","7575","8000","3939","3939","3939","3024","3939","3939","3939","3024"
102094,12,-88.178711,30.696033,2,2,1,9553,3709,5844,69,26,43,369,182,187,2218,755,1463,455,187,268,12,4,8,5689,2264,3425,406,144,262,201,77,124,134,70,64,11,0,11,9542,29,40529,11157,19571,9801,"8976","700","374","8976","700","374","17952","700","748","8640","400","480","8640","400","480","17280","400","960",".",".",".",".",".",".",".",".","34207","688","68414","688",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","7896","500","8396","8256","500","8756","8616","500","9116","8976","700","9676",".",".","7896","500","8396","8256","500","8756","8616","500","9116","8976","700","9676",".",".","15792","500","16292","16512","500","17012","17232","500","17732","17952","700","18652",".",".","1200","1300","1300","2020","9020","9866","8510","8830","5370","4762","4779","5283","9020","9866","10010","11062","5370","4762","4779","5283","5370","4762","4779","5283"
102234,12,-88.138199,30.694751,2,2,1,1041,458,583,10,6,4,17,8,9,136,44,92,103,45,58,1,0,1,615,275,340,19,6,13,44,16,28,96,58,38,0,0,0,1041,29,3471,491,1910,1070,"22820","450","794","22820","450","794","22820","450","794","7839","15","436","7839","15","436","7839","15","436",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","39336","2532","41868","21100","0","21100","21732","0","21732","22820","450","23270",".",".","39336","2532","41868","21100","0","21100","21732","0","21732","22820","450","23270",".",".","39336","2532","41868","21100","0","21100","21732","0","21732","22820","450","23270",".",".","1750","1750","1750","1300","14062","11440","11784","12212","2863","2714","3606","4574","17552","15888","14638","17118","3496","2788","3720","4936","3496","3162","4020","4936"
102270,12,-87.585278,33.200006,2,2,1,983,430,553,3,2,1,7,4,3,861,382,479,5,3,2,0,0,0,76,26,50,0,0,0,26,10,16,5,3,2,0,0,0,983,17,2949,483,2466,0,"9548","1844","398","9548","1844","398","9548","1844","398",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","9548","1744","11292","9548","1844","11392","9548","1844","11392","9548","1844","11392",".",".","9548","1744","11292","9548","1844","11392","9548","1844","11392","9548","1844","11392",".",".","9548","1744","11292","9548","1844","11392","9548","1844","11392","9548","1844","11392",".",".","1000","1000","1000","1000","10054","10420","9582","9582","3300","3300","3300","4704","10054","10420","11162","10812","3300","3300","3300","4888","3300","3300","3300","4888"
102298,32,-86.112704,33.433472,2,2,1,1247,738,509,5,4,1,0,0,0,977,534,443,66,48,18,7,4,3,72,66,6,18,10,8,12,9,3,90,63,27,0,0,0,1247,18,3921,994,2927,0,"12130","3520","505","12130","3520","505","12130","3520","505","16000","1753","650","16000","1753","650","16000","1753","650",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","12130","1736","13866","12130","1736","13866","12130","1736","13866","12130","3520","15650",".",".","12130","1736","13866","12130","1736","13866","12130","1736","13866","12130","3520","15650",".",".","12130","1736","13866","12130","1736","13866","12130","1736","13866","12130","3520","15650",".",".","1200","1200","1200","1200","6704","6704","6704","6704","2100","2100","2100","2100","3200","3200","3200","3200","2100","2100","2100","2100","2100","2100","2100","2100"
102313,12,-86.343057,32.350109,2,2,1,2772,1006,1766,7,5,2,31,14,17,2019,651,1368,117,53,64,3,2,1,489,244,245,93,33,60,4,2,2,9,2,7,0,0,0,2772,17,8316,2862,3585,1869,"3810","1080","127","3810","1080","127","7620","1080","254",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","3990","780","4770","3690","1080","4770","3750","1080","4830","3810","1080","4890",".",".","3990","780","4770","3690","1080","4770","3750","1080","4830","3810","1080","4890",".",".","7980","780","8760","7380","1080","8460","7500","1080","8580","7620","1080","8700",".",".","2000","2000","2000","3000",".",".",".",".",".",".",".",".","4950","4950","4950","14652","4000","4000","4000","4000","4000","4000","4000","4000"
102368,33,-85.95802,31.799583,2,2,1,13031,4698,8333,32,12,20,104,41,63,4195,1313,2882,614,239,375,23,11,12,6753,2553,4200,547,190,357,446,177,269,317,162,155,0,0,0,13031,29,48767,26116,12615,10036,"9792","0","408","9792","0","408","19584","0","816","8550","0","475","8550","0","475","17100","0","950",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","7800","1108","8908","9312","0","9312","9312","0","9312","9792","0","9792",".",".","7800","1108","8908","9312","0","9312","9312","0","9312","9792","0","9792",".",".","15600","1108","16708","18624","0","18624","18624","0","18624","19584","0","19584",".",".","1300","1300","1300","1366","6904","7599","7599","7996","4766","4766","4766","5004","7586","10342","10342","10860","6766","4766","4766","5004","6766","4766","4766","5004"
